,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
0,Syracuse Nationals*,64,,29.2,82.4,0.354,,,,29.2,82.4,0.354,26.4,37.4,0.706,,,,23.0,,,,28.6,84.8,,51.0,13.0,8.14,-1.7,6.48,,,,,0.454,,0.429,1950.0
1,Minneapolis Lakers*,68,,31.5,85.8,0.367,,,,31.5,85.8,0.367,21.2,28.6,0.741,,,,20.7,,,,24.6,84.1,,51.0,17.0,8.34,-0.09,8.25,,,,,0.333,,0.427,1950.0
2,Rochester Royals*,68,,28.8,77.2,0.373,,,,28.8,77.2,0.373,24.9,34.1,0.729,,,,20.3,,,,23.3,82.4,,51.0,17.0,7.76,-0.05,7.72,,,,,0.442,,0.447,1950.0
3,New York Knicks*,68,,27.8,78.7,0.353,,,,27.8,78.7,0.353,25.1,35.4,0.711,,,,19.2,,,,25.3,80.7,,40.0,28.0,2.12,0.41,2.53,,,,,0.449,,0.428,1950.0
4,Fort Wayne Pistons*,68,,27.6,86.8,0.318,,,,27.6,86.8,0.318,24.0,34.3,0.701,,,,20.1,,,,30.4,79.3,,40.0,28.0,1.37,0.47,1.84,,,,,0.395,,0.389,1950.0
5,Chicago Stags*,68,,29.5,86.6,0.34,,,,29.5,86.6,0.34,19.8,28.4,0.696,,,,20.1,,,,29.1,78.7,,40.0,28.0,1.6,0.45,2.06,,,,,0.328,,0.397,1950.0
6,Indianapolis Olympians*,64,,31.0,82.5,0.375,,,,31.0,82.5,0.375,23.9,33.5,0.713,,,,21.0,,,,26.2,85.8,,39.0,25.0,3.7,-1.15,2.59,,,,,0.406,,0.441,1950.0
7,Anderson Packers*,64,,30.4,97.7,0.311,,,,30.4,97.7,0.311,26.6,36.6,0.727,,,,19.4,,,,28.2,87.3,,37.0,27.0,3.8,-1.38,2.42,,,,,0.375,,0.384,1950.0
8,Washington Capitols*,68,,26.7,80.8,0.33,,,,26.7,80.8,0.33,23.2,31.0,0.746,,,,15.5,,,,27.0,76.5,,32.0,36.0,-0.94,0.66,-0.28,,,,,0.384,,0.405,1950.0
9,Tri-Cities Blackhawks*,64,,28.4,86.2,0.33,,,,28.4,86.2,0.33,26.2,36.1,0.727,,,,20.8,,,,32.1,83.0,,29.0,35.0,-0.59,-0.84,-1.43,,,,,0.418,,0.407,1950.0
10,Philadelphia Warriors*,68,,26.2,84.0,0.312,,,,26.2,84.0,0.312,21.0,30.0,0.7,,,,16.8,,,,26.0,73.3,,26.0,42.0,-3.1,0.84,-2.27,,,,,0.357,,0.377,1950.0
11,St. Louis Bombers,68,,25.6,74.8,0.342,,,,25.6,74.8,0.342,22.5,31.6,0.711,,,,18.9,,,,23.5,73.7,,26.0,42.0,-2.82,0.81,-2.01,,,,,0.423,,0.415,1950.0
12,Baltimore Bullets,68,,25.2,81.1,0.31,,,,25.2,81.1,0.31,22.8,31.2,0.73,,,,17.5,,,,26.4,73.1,,25.0,43.0,-5.59,1.04,-4.55,,,,,0.385,,0.385,1950.0
13,Sheboygan Red Skins*,62,,27.9,81.0,0.344,,,,27.9,81.0,0.344,26.7,37.7,0.707,,,,20.6,,,,28.5,82.4,,22.0,40.0,-5.4,-0.44,-5.85,,,,,0.466,,0.422,1950.0
14,Boston Celtics,68,,28.6,84.6,0.338,,,,28.6,84.6,0.338,22.5,31.8,0.707,,,,21.7,,,,24.2,79.7,,22.0,46.0,-2.5,0.79,-1.73,,,,,0.376,,0.404,1950.0
15,Waterloo Hawks,62,,28.2,79.1,0.356,,,,28.2,79.1,0.356,23.0,32.3,0.714,,,,21.4,,,,28.7,79.4,,19.0,43.0,-5.53,-0.43,-5.96,,,,,0.408,,0.425,1950.0
16,Denver Nuggets,62,,27.9,83.6,0.334,,,,27.9,83.6,0.334,21.9,32.2,0.678,,,,16.8,,,,27.3,77.7,,11.0,51.0,-11.5,0.18,-11.31,,,,,0.386,,0.397,1950.0
17,League Average 1950,66,,28.2,83.1,0.34,,,,28.2,83.1,0.34,23.6,33.0,0.714,,,,19.6,,,,27.0,80.0,,,,0.0,0.0,0.0,,,,,0.397,,0.41,1950.0
0,Minneapolis Lakers*,68,,30.6,82.2,0.373,,,,30.6,82.2,0.373,21.5,29.3,0.736,,,50.1,20.7,,,,26.5,82.8,,44.0,24.0,5.41,-0.63,4.79,86.4,80.7,5.7,94.8,0.356,,0.436,1951.0
1,Rochester Royals*,68,,29.9,79.1,0.378,,,,29.9,79.1,0.378,24.9,33.1,0.753,,,44.3,20.1,,,,22.6,84.6,,41.0,27.0,2.99,-0.44,2.54,89.3,86.2,3.1,92.3,0.418,,0.452,1951.0
2,Philadelphia Warriors*,66,,30.1,85.8,0.35,,,,30.1,85.8,0.35,25.2,33.0,0.763,,,54.3,21.7,,,,25.9,85.4,,40.0,26.0,3.76,-0.36,3.4,84.8,81.0,3.8,99.3,0.385,,0.425,1951.0
3,Boston Celtics*,69,,29.9,81.3,0.368,,,,29.9,81.3,0.368,25.4,35.0,0.725,,,50.7,22.9,,,,27.3,85.2,,39.0,30.0,-0.26,-0.15,-0.41,87.3,87.6,-0.3,95.9,0.431,,0.441,1951.0
4,New York Knicks*,66,,30.9,81.5,0.379,,,,30.9,81.5,0.379,24.1,33.8,0.714,,,51.8,23.5,,,,27.4,85.8,,36.0,30.0,0.41,0.07,0.49,88.0,87.6,0.4,94.8,0.415,,0.445,1951.0
5,Syracuse Nationals*,66,,28.5,81.3,0.351,,,,28.5,81.3,0.351,29.0,39.9,0.726,,,49.4,22.6,,,,30.2,86.1,,32.0,34.0,0.53,0.09,0.62,86.4,85.9,0.5,98.1,0.491,,0.435,1951.0
6,Fort Wayne Pistons*,68,,29.4,87.2,0.338,,,,29.4,87.2,0.338,25.3,35.1,0.72,,,54.8,16.8,,,,28.8,84.1,,32.0,36.0,-1.87,0.07,-1.81,82.0,83.8,-1.8,102.4,0.403,,0.41,1951.0
7,Indianapolis Olympians*,68,,30.8,85.0,0.363,,,,30.8,85.0,0.363,20.0,28.0,0.717,,,40.9,21.4,,,,23.1,81.7,,31.0,37.0,-2.37,0.37,-2.0,83.6,86.0,-2.4,96.4,0.329,,0.42,1951.0
8,Tri-Cities Blackhawks,68,,29.2,88.8,0.329,,,,29.2,88.8,0.329,25.8,35.7,0.723,,,54.6,21.7,,,,30.8,84.3,,25.0,43.0,-3.79,0.56,-3.22,80.8,84.4,-3.6,103.9,0.401,,0.403,1951.0
9,Baltimore Bullets,66,,29.6,84.0,0.353,,,,29.6,84.0,0.353,22.8,30.6,0.745,,,46.1,20.4,,,,26.3,82.0,,24.0,42.0,-2.29,0.35,-1.94,83.9,86.3,-2.4,96.8,0.364,,0.421,1951.0
10,Washington Capitols,35,,27.6,82.7,0.334,,,,27.6,82.7,0.334,26.1,34.1,0.765,,,44.8,16.7,,,,30.0,81.3,,10.0,25.0,-4.77,0.14,-4.63,83.2,88.1,-4.9,97.1,0.413,,0.416,1951.0
11,League Average 1951,64,,29.8,83.6,0.357,,,,29.8,83.6,0.357,24.5,33.4,0.733,,,49.5,21.0,,,,27.0,84.1,,,,0.0,0.0,0.0,85.1,85.1,,97.4,0.399,,0.428,1951.0
0,Rochester Royals*,66,,30.5,78.4,0.389,,,,30.5,78.4,0.389,25.2,32.6,0.773,,,51.1,24.1,,,,27.3,86.2,29.0,41.0,25.0,3.35,-0.43,2.92,91.6,88.1,3.5,92.7,0.416,,0.465,1952.0
1,Syracuse Nationals*,66,,28.7,78.9,0.364,,,,28.7,78.9,0.364,29.3,39.2,0.747,,,54.6,20.8,,,,29.8,86.7,25.8,40.0,26.0,4.45,-0.52,3.94,89.2,84.6,4.6,96.1,0.497,,0.451,1952.0
2,Minneapolis Lakers*,66,,31.9,86.9,0.367,,,,31.9,86.9,0.367,21.8,29.1,0.748,,,53.7,21.0,,,,26.7,85.6,25.9,40.0,26.0,6.03,-0.75,5.28,85.3,79.3,6.0,97.2,0.335,,0.429,1952.0
3,Boston Celtics*,66,,32.3,83.5,0.387,,,,32.3,83.5,0.387,26.7,36.5,0.734,,,56.8,24.3,,,,26.3,91.3,24.9,39.0,27.0,4.08,-0.47,3.6,90.4,86.4,4.0,100.0,0.437,,0.459,1952.0
4,New York Knicks*,66,,30.6,80.0,0.383,,,,30.6,80.0,0.383,23.7,33.1,0.716,,,58.1,23.7,,,,26.8,85.0,25.5,37.0,29.0,0.74,-0.07,0.67,88.7,87.9,0.8,94.9,0.414,,0.449,1952.0
5,Indianapolis Olympians*,66,,30.7,83.5,0.367,,,,30.7,83.5,0.367,21.5,29.8,0.724,,,49.8,19.5,,,,24.0,82.9,24.5,34.0,32.0,0.12,-0.04,0.08,85.2,85.1,0.1,96.7,0.356,,0.429,1952.0
6,Philadelphia Warriors*,66,,30.9,81.3,0.38,,,,30.9,81.3,0.38,24.8,32.5,0.762,,,55.3,24.1,,,,27.4,86.5,26.6,33.0,33.0,-1.26,0.17,-1.08,89.5,90.8,-1.3,95.5,0.399,,0.453,1952.0
7,Fort Wayne Pistons*,66,,26.8,76.0,0.353,,,,26.8,76.0,0.353,24.4,33.2,0.733,,,54.8,21.3,,,,26.5,78.0,26.5,29.0,37.0,-2.05,0.22,-1.83,85.6,87.9,-2.3,90.1,0.438,,0.431,1952.0
8,Baltimore Bullets,66,,28.5,83.3,0.342,,,,28.5,83.3,0.342,24.5,33.5,0.73,,,57.3,21.5,,,,26.0,81.5,27.3,20.0,46.0,-7.5,0.92,-6.6,83.0,90.6,-7.6,97.3,0.402,,0.416,1952.0
9,Milwaukee Hawks,66,,25.4,76.6,0.331,,,,25.4,76.6,0.331,22.5,33.0,0.682,,,53.6,18.6,,,,28.0,73.2,26.6,17.0,49.0,-7.94,0.93,-7.04,80.4,89.1,-8.7,90.7,0.431,,0.402,1952.0
10,League Average 1952,66,,29.6,80.8,0.367,,,,29.6,80.8,0.367,24.4,33.2,0.735,,,54.5,21.9,,,,26.9,83.7,26.3,,,0.0,0.0,-0.01,86.9,86.9,,95.1,0.411,,0.438,1952.0
0,Minneapolis Lakers*,70,,30.9,79.4,0.39,,,,30.9,79.4,0.39,23.4,31.7,0.739,,,48.7,19.3,,,,27.4,85.3,26.5,48.0,22.0,6.13,-0.59,5.54,90.1,83.6,6.5,93.7,0.4,,0.457,1953.0
1,Syracuse Nationals*,71,,27.4,75.1,0.364,,,,27.4,75.1,0.364,30.9,41.5,0.745,,,48.9,20.5,,,,30.0,85.6,25.8,47.0,24.0,4.31,-0.69,3.62,90.6,86.0,4.6,92.8,0.554,,0.459,1953.0
2,New York Knicks*,70,,29.4,76.3,0.386,,,,29.4,76.3,0.386,26.7,37.9,0.704,,,57.2,22.5,,,,29.3,85.5,26.0,47.0,23.0,5.23,-0.84,4.39,90.5,85.0,5.5,93.1,0.497,,0.46,1953.0
3,Boston Celtics*,71,,30.7,78.2,0.392,,,,30.7,78.2,0.392,26.8,36.9,0.728,,,54.4,23.5,,,,26.9,88.1,25.4,46.0,25.0,2.37,-0.43,1.94,91.7,89.3,2.4,94.7,0.471,,0.467,1953.0
4,Rochester Royals*,70,,28.8,77.6,0.372,,,,28.8,77.6,0.372,28.6,39.2,0.73,,,51.8,21.7,,,,31.6,86.3,29.2,44.0,26.0,2.8,-0.18,2.62,89.8,86.9,2.9,94.1,0.506,,0.455,1953.0
5,Fort Wayne Pistons*,69,,27.2,75.8,0.359,,,,27.2,75.8,0.359,26.7,36.1,0.738,,,51.4,20.8,,,,30.7,81.0,26.5,36.0,33.0,-0.12,0.29,0.17,87.6,87.7,-0.1,91.1,0.476,,0.442,1953.0
6,Indianapolis Olympians*,71,,25.8,73.3,0.351,,,,25.8,73.3,0.351,23.1,32.1,0.719,,,46.8,18.0,,,,24.9,74.6,25.5,28.0,43.0,-2.79,0.49,-2.3,84.9,88.0,-3.1,86.3,0.438,,0.427,1953.0
7,Milwaukee Hawks,71,,26.4,74.9,0.352,,,,26.4,74.9,0.352,23.1,33.8,0.685,,,48.3,20.1,,,,29.9,75.9,26.3,27.0,44.0,-1.51,0.51,-2.49,84.0,85.7,-1.7,88.4,0.451,,0.423,1953.0
8,Baltimore Bullets*,70,,29.8,80.2,0.371,,,,29.8,80.2,0.371,24.9,36.3,0.686,,,53.2,21.6,,,,30.6,84.4,26.3,16.0,54.0,-6.41,0.62,-5.8,86.8,93.4,-6.6,95.2,0.453,,0.439,1953.0
9,Philadelphia Warriors,69,,28.8,80.4,0.358,,,,28.8,80.4,0.358,22.6,33.3,0.679,,,54.5,21.9,,,,27.0,80.2,26.0,12.0,57.0,-7.2,0.91,-7.75,83.9,91.4,-7.5,94.7,0.414,,0.422,1953.0
10,League Average 1953,70,,28.5,77.1,0.37,,,,28.5,77.1,0.37,25.7,35.9,0.716,,,51.5,21.0,,,,28.8,82.7,26.5,,,0.29,0.01,0.01,88.0,87.7,,92.4,0.465,,0.445,1953.0
0,Minneapolis Lakers*,72,,30.3,80.6,0.376,,,,30.3,80.6,0.376,21.0,28.7,0.731,,,52.1,18.4,,,,26.6,81.7,27.3,46.0,26.0,3.06,-0.35,2.71,86.8,83.5,3.3,93.5,0.356,,0.438,1954.0
1,Rochester Royals*,72,,27.9,75.7,0.369,,,,27.9,75.7,0.369,23.9,35.0,0.684,,,48.5,20.2,,,,26.4,79.8,29.2,44.0,28.0,2.43,-0.2,2.24,86.6,84.0,2.6,90.9,0.462,,0.438,1954.0
2,New York Knicks*,72,,26.9,71.9,0.374,,,,26.9,71.9,0.374,25.3,35.1,0.721,,,53.2,20.4,,,,25.4,79.0,27.1,44.0,28.0,-0.13,-0.02,-0.16,89.3,89.4,-0.1,87.4,0.488,,0.452,1954.0
3,Boston Celtics*,72,,31.0,77.5,0.4,,,,31.0,77.5,0.4,25.7,35.4,0.726,,,53.7,24.6,,,,27.3,87.7,26.4,42.0,30.0,2.33,-0.32,1.97,92.5,90.0,2.5,93.0,0.457,,0.471,1954.0
4,Syracuse Nationals*,72,,28.5,77.5,0.368,,,,28.5,77.5,0.368,26.5,36.8,0.719,,,50.7,21.4,,,,25.7,83.5,25.5,42.0,30.0,4.9,-0.64,4.27,88.2,83.0,5.2,93.5,0.475,,0.446,1954.0
5,Fort Wayne Pistons*,72,,27.1,72.0,0.376,,,,27.1,72.0,0.376,23.5,32.2,0.73,,,52.6,20.5,,,,23.2,77.7,26.8,40.0,32.0,1.63,-0.18,1.45,89.0,87.2,1.8,86.9,0.446,,0.451,1954.0
6,Philadelphia Warriors,72,,28.1,75.4,0.372,,,,28.1,75.4,0.372,22.0,31.6,0.698,,,49.8,20.4,,,,24.2,78.2,24.8,29.0,43.0,-2.14,0.22,-1.89,86.7,89.0,-2.3,89.4,0.418,,0.438,1954.0
7,Milwaukee Hawks,72,,24.4,70.7,0.345,,,,24.4,70.7,0.345,21.2,30.6,0.692,,,44.5,18.0,,,,24.6,70.0,26.1,21.0,51.0,-5.29,0.75,-4.55,82.9,89.2,-6.3,84.2,0.433,,0.416,1954.0
8,Baltimore Bullets,72,,28.3,76.9,0.368,,,,28.3,76.9,0.368,21.8,32.1,0.677,,,53.0,19.2,,,,24.7,78.3,24.1,16.0,56.0,-6.76,0.79,-5.98,85.2,92.6,-7.4,91.3,0.417,,0.43,1954.0
9,League Average 1954,72,,28.1,75.4,0.372,,,,28.1,75.4,0.372,23.4,33.0,0.709,,,50.9,20.3,,,,25.4,79.5,26.3,,,0.0,0.01,0.01,87.5,87.5,,90.0,0.438,,0.442,1954.0
0,Fort Wayne Pistons*,72.0,,32.4,83.1,0.39,,,,32.4,83.1,0.39,27.6,37.6,0.733,,,53.1,24.1,,,,24.3,92.4,27.4,43.0,29.0,2.39,-0.38,2.01,91.2,88.9,2.3,100.7,0.453,,0.464,1955.0
1,Syracuse Nationals*,72.0,,32.8,88.1,0.372,,,,32.8,88.1,0.372,25.5,34.0,0.75,,,54.6,24.7,,,,23.0,91.1,26.1,43.0,29.0,1.39,-0.16,1.23,87.5,86.2,1.3,103.6,0.386,,0.442,1955.0
2,Minneapolis Lakers*,72.0,,34.8,89.8,0.388,,,,34.8,89.8,0.388,26.0,35.0,0.744,,,53.7,20.4,,,,26.9,95.6,26.9,40.0,32.0,1.17,-0.21,0.96,89.7,88.6,1.1,105.5,0.389,,0.455,1955.0
3,New York Knicks*,72.0,,33.2,85.4,0.389,,,,33.2,85.4,0.389,26.2,36.0,0.728,,,60.8,24.2,,,,22.0,92.7,27.1,38.0,34.0,0.08,0.03,0.11,90.2,90.1,0.1,101.8,0.422,,0.458,1955.0
4,Boston Celtics*,72.0,,36.2,90.7,0.399,,,,36.2,90.7,0.399,29.1,37.6,0.776,,,59.6,26.5,,,,25.8,101.5,26.7,36.0,36.0,-0.06,0.05,-0.03,93.0,93.0,0.0,108.6,0.414,,0.473,1955.0
5,Philadelphia Warriors,72.0,,33.2,86.6,0.384,,,,33.2,86.6,0.384,26.8,36.5,0.734,,,58.9,24.2,,,,23.8,93.2,25.2,33.0,39.0,-0.26,0.08,-0.19,89.6,89.9,-0.3,102.9,0.421,,0.454,1955.0
6,Rochester Royals*,72.0,,33.3,83.6,0.399,,,,33.3,83.6,0.399,24.1,33.6,0.718,,,54.2,23.5,,,,25.9,90.8,29.0,29.0,43.0,-1.63,0.19,-1.43,90.7,92.3,-1.6,99.5,0.402,,0.461,1955.0
7,Milwaukee Hawks,72.0,,30.4,83.9,0.362,,,,30.4,83.9,0.362,26.6,37.1,0.717,,,53.5,21.4,,,,26.4,87.4,26.7,26.0,46.0,-3.04,0.4,-2.66,86.4,89.4,-3.0,100.5,0.442,,0.436,1955.0
8,Baltimore Bullets,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,,1955.0
9,League Average 1955,72.0,,33.3,86.4,0.385,,,,33.3,86.4,0.385,26.5,35.9,0.738,,,56.1,23.6,,,,24.8,93.1,26.7,,,0.01,0.0,0.0,89.8,89.8,,102.9,0.416,,0.455,1955.0
0,Philadelphia Warriors*,72,,36.7,89.4,0.41,,,,36.7,89.4,0.41,29.8,39.3,0.757,,,60.6,26.2,,,,26.0,103.1,25.6,45.0,27.0,4.26,-0.45,3.82,94.6,90.7,3.9,108.5,0.439,,0.483,1956.0
1,Boston Celtics*,72,,38.1,96.0,0.397,,,,38.1,96.0,0.397,29.8,38.7,0.769,,,63.7,25.5,,,,26.0,106.0,26.9,39.0,33.0,0.65,0.07,0.72,92.2,91.7,0.5,114.5,0.403,,0.469,1956.0
2,Fort Wayne Pistons*,72,,33.3,85.8,0.388,,,,33.3,85.8,0.388,27.8,37.9,0.734,,,55.2,24.3,,,,24.8,94.4,27.2,37.0,35.0,0.71,-0.26,0.45,90.7,90.0,0.7,103.2,0.442,,0.461,1956.0
3,New York Knicks*,72,,34.8,88.8,0.392,,,,34.8,88.8,0.392,30.5,40.5,0.754,,,63.4,22.4,,,,26.7,100.2,26.8,35.0,37.0,-0.42,0.22,-0.2,92.4,92.8,-0.4,106.5,0.456,,0.47,1956.0
4,Syracuse Nationals*,72,,34.3,92.5,0.37,,,,34.3,92.5,0.37,28.4,37.5,0.756,,,56.4,23.8,,,,24.8,96.9,26.1,35.0,37.0,0.01,0.16,0.17,88.0,88.0,0.0,108.5,0.406,,0.444,1956.0
5,Minneapolis Lakers*,72,,35.3,90.9,0.388,,,,35.3,90.9,0.388,28.7,36.5,0.786,,,57.4,23.5,,,,27.5,99.3,26.8,33.0,39.0,-0.89,-0.03,-0.92,91.5,92.4,-0.9,108.0,0.401,,0.464,1956.0
6,St. Louis Hawks*,72,,34.8,92.1,0.378,,,,34.8,92.1,0.378,27.0,38.3,0.703,,,62.4,24.3,,,,27.4,96.6,25.7,33.0,39.0,-1.47,0.05,-1.42,87.6,88.9,-1.3,109.4,0.417,,0.443,1956.0
7,Rochester Royals,72,,35.4,95.7,0.37,,,,35.4,95.7,0.37,25.0,35.7,0.7,,,61.8,24.3,,,,27.6,95.8,25.2,31.0,41.0,-2.86,0.25,-2.61,85.3,87.9,-2.6,111.7,0.373,,0.43,1956.0
8,League Average 1956,72,,35.3,91.4,0.387,,,,35.3,91.4,0.387,28.4,38.0,0.745,,,60.1,24.3,,,,26.4,99.0,26.3,,,0.0,0.0,0.0,90.3,90.3,,108.8,0.416,,0.458,1956.0
0,Boston Celtics*,72,,39.0,101.8,0.383,,,,39.0,101.8,0.383,27.5,36.7,0.75,,,68.9,20.3,,,,25.7,105.5,27.0,44.0,28.0,5.36,-0.58,4.78,88.5,84.0,4.5,118.0,0.361,,0.448,1957.0
1,Syracuse Nationals*,72,,35.4,96.0,0.369,,,,35.4,96.0,0.369,28.8,36.3,0.794,,,60.4,17.8,,,,25.1,99.7,25.3,38.0,34.0,-1.42,0.39,-1.03,88.3,89.5,-1.2,112.3,0.378,,0.445,1957.0
2,Philadelphia Warriors*,72,,35.9,90.7,0.396,,,,35.9,90.7,0.396,28.6,36.9,0.776,,,59.8,20.4,,,,24.1,100.4,26.7,37.0,35.0,1.58,-0.04,1.54,92.4,90.9,1.5,108.0,0.407,,0.469,1957.0
3,New York Knicks,72,,35.7,92.3,0.387,,,,35.7,92.3,0.387,29.4,39.5,0.744,,,65.6,18.2,,,,25.3,100.8,27.0,36.0,36.0,-0.14,0.21,0.07,90.6,90.7,-0.1,110.5,0.428,,0.459,1957.0
4,Minneapolis Lakers*,72,,35.9,96.7,0.371,,,,35.9,96.7,0.371,30.5,40.3,0.757,,,63.6,16.6,,,,26.2,102.3,25.5,34.0,38.0,-0.81,-0.08,-0.89,88.5,89.2,-0.7,114.8,0.416,,0.447,1957.0
5,St. Louis Hawks*,72,,35.5,92.6,0.383,,,,35.5,92.6,0.383,27.5,37.6,0.73,,,63.4,20.2,,,,25.7,98.5,27.6,34.0,38.0,-0.08,-0.19,-0.27,89.0,89.1,-0.1,108.3,0.406,,0.451,1957.0
6,Fort Wayne Pistons*,72,,35.2,91.8,0.383,,,,35.2,91.8,0.383,26.0,34.9,0.747,,,59.6,19.4,,,,22.8,96.4,26.6,34.0,38.0,-2.31,0.13,-2.18,88.8,91.0,-2.2,107.7,0.38,,0.45,1957.0
7,Rochester Royals,72,,34.9,94.5,0.369,,,,34.9,94.5,0.369,23.6,33.4,0.707,,,57.9,18.0,,,,25.9,93.4,23.4,31.0,41.0,-2.19,0.12,-2.08,84.9,86.9,-2.0,109.4,0.353,,0.428,1957.0
8,League Average 1957,72,,35.9,94.6,0.38,,,,35.9,94.6,0.38,27.7,36.9,0.751,,,62.4,18.9,,,,25.1,99.6,26.2,,,0.0,-0.01,-0.01,88.9,88.9,,111.1,0.391,,0.449,1957.0
0,Boston Celtics*,72,,41.8,107.8,0.387,,,,41.8,107.8,0.387,26.4,35.9,0.737,,,75.0,20.9,,,,23.9,109.9,27.6,49.0,23.0,5.5,-0.47,5.02,88.0,83.6,4.4,124.8,0.333,,0.445,1958.0
1,St. Louis Hawks*,72,,38.6,99.5,0.388,,,,38.6,99.5,0.388,30.3,42.3,0.715,,,75.6,21.4,,,,26.0,107.5,28.0,41.0,31.0,1.32,-0.5,0.82,89.7,88.6,1.1,119.5,0.425,,0.455,1958.0
2,Syracuse Nationals*,72,,39.2,101.9,0.385,,,,39.2,101.9,0.385,28.8,36.3,0.793,,,68.0,18.0,,,,25.3,107.2,26.6,41.0,31.0,2.18,0.0,2.18,89.9,88.1,1.8,119.1,0.357,,0.455,1958.0
3,Philadelphia Warriors*,72,,38.4,101.1,0.38,,,,38.4,101.1,0.38,27.5,36.1,0.762,,,67.2,20.0,,,,24.5,104.3,26.8,37.0,35.0,-0.13,0.33,0.21,88.3,88.4,-0.1,117.8,0.357,,0.446,1958.0
4,New York Knicks,72,,40.1,101.5,0.395,,,,40.1,101.5,0.395,31.9,42.4,0.753,,,74.8,18.9,,,,25.9,112.1,25.1,35.0,37.0,1.21,0.14,1.35,91.7,90.8,0.9,121.5,0.418,,0.466,1958.0
5,Detroit Pistons*,72,,38.1,101.3,0.376,,,,38.1,101.3,0.376,29.1,38.5,0.755,,,71.8,17.6,,,,25.1,105.3,28.4,33.0,39.0,-2.35,0.02,-2.32,88.2,90.1,-1.9,118.8,0.38,,0.445,1958.0
6,Cincinnati Royals*,72,,39.1,101.9,0.384,,,,39.1,101.9,0.384,23.4,32.9,0.712,,,68.9,21.9,,,,25.5,101.7,25.7,33.0,39.0,-1.36,-0.12,-1.47,86.5,87.6,-1.1,117.3,0.323,,0.437,1958.0
7,Minneapolis Lakers,72,,36.9,99.9,0.37,,,,36.9,99.9,0.37,31.2,41.8,0.747,,,72.1,18.4,,,,27.5,105.1,25.9,19.0,53.0,-6.38,0.6,-5.78,88.0,93.3,-5.3,118.8,0.418,,0.444,1958.0
8,League Average 1958,72,,39.0,101.9,0.383,,,,39.0,101.9,0.383,28.6,38.3,0.746,,,71.7,19.6,,,,25.5,106.6,26.7,,,0.0,0.0,0.0,88.8,88.8,,119.7,0.376,,0.449,1958.0
0,Boston Celtics*,72,,44.6,112.7,0.395,,,,44.6,112.7,0.395,27.3,35.6,0.766,,,77.8,21.8,,,,24.6,116.4,27.1,52.0,20.0,6.49,-0.65,5.84,89.5,84.5,5.0,128.7,0.316,,0.453,1959.0
1,St. Louis Hawks*,72,,40.0,97.4,0.41,,,,40.0,97.4,0.41,28.8,38.3,0.752,,,70.1,21.8,,,,26.9,108.8,28.1,49.0,23.0,3.69,-0.81,2.89,93.3,90.1,3.2,115.6,0.393,,0.476,1959.0
2,New York Knicks*,72,,39.8,99.6,0.399,,,,39.8,99.6,0.399,30.8,38.9,0.791,,,69.3,19.2,,,,26.4,110.3,25.7,40.0,32.0,0.25,0.24,0.49,93.0,92.7,0.3,118.0,0.391,,0.473,1959.0
3,Syracuse Nationals*,72,,42.4,104.0,0.407,,,,42.4,104.0,0.407,28.4,36.7,0.774,,,68.1,18.6,,,,27.2,113.1,26.2,35.0,37.0,4.04,-0.3,3.74,92.5,89.2,3.3,121.0,0.353,,0.471,1959.0
4,Minneapolis Lakers*,72,,38.6,98.4,0.392,,,,38.6,98.4,0.392,28.8,37.8,0.762,,,71.5,19.1,,,,26.0,106.0,25.7,33.0,39.0,-1.33,-0.09,-1.42,90.8,91.9,-1.1,115.5,0.384,,0.461,1959.0
5,Philadelphia Warriors,72,,39.3,103.1,0.381,,,,39.3,103.1,0.381,24.8,33.7,0.735,,,68.2,19.1,,,,24.7,103.3,26.9,32.0,40.0,-3.0,0.71,-2.29,86.7,89.3,-2.6,118.4,0.327,,0.438,1959.0
6,Detroit Pistons*,72,,39.0,101.5,0.385,,,,39.0,101.5,0.385,27.0,36.5,0.74,,,67.5,18.3,,,,26.1,105.1,27.5,28.0,44.0,-1.28,-0.1,-1.36,88.4,89.4,-1.0,117.8,0.36,,0.447,1959.0
7,Cincinnati Royals,72,,39.6,101.9,0.389,,,,39.6,101.9,0.389,23.8,33.0,0.721,,,67.9,19.0,,,,25.8,103.1,23.7,19.0,53.0,-8.88,0.99,-7.89,87.5,95.0,-7.5,116.4,0.324,,0.443,1959.0
8,League Average 1959,72,,40.4,102.3,0.395,,,,40.4,102.3,0.395,27.4,36.3,0.756,,,70.0,19.6,,,,26.0,108.2,26.4,,,0.0,0.0,0.0,90.2,90.2,,118.9,0.355,,0.457,1959.0
0,Boston Celtics*,75,,49.9,119.6,0.417,,,,49.9,119.6,0.417,24.7,33.6,0.734,,,80.2,24.7,,,,24.7,124.5,27.5,59.0,16.0,8.32,-0.7,7.62,91.0,84.9,6.1,136.3,0.281,,0.463,1960.0
