   ,Player                  ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA ,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT  ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
54 ,Dāvis Bertāns           ,PF   ,27.0,WAS,54.0,4.0 ,29.3,4.9 ,11.3,0.434,3.7,8.7 ,0.424,1.2,2.6 ,0.471,0.598,1.9 ,2.3 ,0.852,0.6,3.9 ,4.5 ,1.7 ,0.7,0.6,1.1,2.6,15.4
55 ,Patrick Beverley        ,PG   ,31.0,LAC,51.0,50.0,26.3,2.9 ,6.7 ,0.431,1.6,4.0 ,0.388,1.3,2.6 ,0.496,0.548,0.6 ,0.9 ,0.66 ,1.1,4.1 ,5.2 ,3.6 ,1.1,0.5,1.3,3.1,7.9
56 ,Khem Birch              ,C    ,27.0,ORL,48.0,24.0,19.2,1.5 ,3.0 ,0.51 ,0.0,0.0 ,0.0  ,1.5,3.0 ,0.514,0.51 ,1.4 ,2.1 ,0.653,1.9,2.7 ,4.6 ,1.0 ,0.4,0.5,0.6,1.9,4.4
57 ,Goga Bitadze            ,C    ,20.0,IND,54.0,2.0 ,8.7 ,1.3 ,2.8 ,0.467,0.1,0.8 ,0.19 ,1.1,2.0 ,0.574,0.493,0.4 ,0.6 ,0.727,0.5,1.5 ,2.0 ,0.4 ,0.2,0.7,0.5,1.2,3.2
59 ,Nemanja Bjelica         ,PF   ,31.0,SAC,72.0,67.0,27.9,4.4 ,9.1 ,0.481,1.9,4.4 ,0.419,2.5,4.6 ,0.541,0.583,1.0 ,1.2 ,0.821,1.5,4.8 ,6.4 ,2.8 ,0.9,0.6,1.4,3.0,11.5
60 ,Eric Bledsoe            ,PG   ,30.0,MIL,61.0,61.0,27.0,5.5 ,11.5,0.475,1.2,3.5 ,0.344,4.3,8.0 ,0.533,0.528,2.8 ,3.5 ,0.79 ,0.7,3.9 ,4.6 ,5.4 ,0.9,0.4,2.4,2.1,14.9
61 ,Bogdan Bogdanović       ,SG   ,27.0,SAC,61.0,28.0,29.0,5.5 ,12.6,0.44 ,2.7,7.2 ,0.372,2.8,5.3 ,0.532,0.547,1.4 ,1.9 ,0.741,0.4,3.0 ,3.4 ,3.4 ,1.0,0.2,1.7,2.2,15.1
62 ,Bojan Bogdanović        ,SF   ,30.0,UTA,63.0,63.0,33.1,6.6 ,14.8,0.447,3.0,7.3 ,0.414,3.6,7.6 ,0.479,0.548,4.0 ,4.4 ,0.903,0.6,3.5 ,4.1 ,2.1 ,0.5,0.1,2.5,1.7,20.2
63 ,Bol Bol                 ,PF   ,20.0,DEN,7.0 ,0.0 ,12.4,2.0 ,4.0 ,0.5  ,0.6,1.3 ,0.444,1.4,2.7 ,0.526,0.571,1.1 ,1.4 ,0.8  ,0.7,2.0 ,2.7 ,0.9 ,0.3,0.9,1.4,1.6,5.7
64 ,Jonah Bolden            ,C    ,24.0,TOT,7.0 ,0.0 ,6.7 ,0.6 ,1.6 ,0.364,0.0,0.6 ,0.0  ,0.6,1.0 ,0.571,0.364,0.3 ,0.6 ,0.5  ,0.4,0.9 ,1.3 ,0.0 ,0.4,0.3,0.3,1.4,1.4
69 ,Isaac Bonga             ,SF   ,20.0,WAS,66.0,49.0,18.9,1.8 ,3.5 ,0.504,0.4,1.1 ,0.352,1.4,2.5 ,0.571,0.558,1.0 ,1.3 ,0.812,1.1,2.3 ,3.4 ,1.2 ,0.7,0.3,0.9,2.4,5.0
70 ,Devin Booker            ,SG   ,23.0,PHO,70.0,70.0,35.9,9.0 ,18.3,0.489,2.0,5.7 ,0.354,6.9,12.6,0.549,0.544,6.7 ,7.3 ,0.919,0.4,3.8 ,4.2 ,6.5 ,0.7,0.3,3.8,3.0,26.6
71 ,Chris Boucher           ,C    ,27.0,TOR,62.0,0.0 ,13.2,2.3 ,4.8 ,0.472,0.6,1.9 ,0.322,1.7,2.9 ,0.569,0.535,1.5 ,1.9 ,0.784,1.7,2.7 ,4.5 ,0.4 ,0.4,1.0,0.5,1.8,6.6
73 ,Ky Bowman               ,PG   ,22.0,GSW,45.0,12.0,22.6,3.0 ,7.1 ,0.417,0.7,2.4 ,0.308,2.2,4.8 ,0.472,0.469,0.8 ,0.9 ,0.829,0.5,2.2 ,2.7 ,2.9 ,1.0,0.2,1.6,2.3,7.4
74 ,Avery Bradley           ,SG   ,29.0,LAL,49.0,44.0,24.2,3.5 ,7.8 ,0.444,1.3,3.5 ,0.364,2.2,4.3 ,0.51 ,0.526,0.4 ,0.5 ,0.833,0.4,2.0 ,2.3 ,1.3 ,0.9,0.1,1.0,2.2,8.6
75 ,Tony Bradley            ,C    ,22.0,UTA,58.0,3.0 ,11.4,2.2 ,3.3 ,0.667,0.1,0.1 ,1.0  ,2.1,3.2 ,0.661,0.675,0.5 ,0.8 ,0.652,1.9,2.7 ,4.6 ,0.4 ,0.2,0.6,0.5,2.0,4.9
77 ,Jarrell Brantley        ,PF   ,23.0,UTA,9.0 ,0.0 ,10.7,1.1 ,3.1 ,0.357,0.3,1.4 ,0.231,0.8,1.7 ,0.467,0.411,0.1 ,0.2 ,0.5  ,0.2,2.0 ,2.2 ,1.2 ,0.3,0.6,0.8,0.8,2.7
78 ,Ignas Brazdeikis        ,SF   ,21.0,NYK,9.0 ,0.0 ,5.9 ,0.7 ,2.4 ,0.273,0.1,1.0 ,0.111,0.6,1.4 ,0.385,0.295,0.4 ,0.6 ,0.8  ,0.2,0.3 ,0.6 ,0.4 ,0.0,0.1,0.2,0.3,1.9
79 ,Corey Brewer            ,PF   ,33.0,SAC,5.0 ,0.0 ,6.6 ,0.4 ,0.8 ,0.5  ,0.0,0.2 ,0.0  ,0.4,0.6 ,0.667,0.5  ,0.2 ,0.6 ,0.333,0.4,1.2 ,1.6 ,0.4 ,0.8,0.0,0.4,1.4,1.0
80 ,Mikal Bridges           ,SF   ,23.0,PHO,73.0,32.0,28.0,3.4 ,6.6 ,0.51 ,1.0,2.7 ,0.361,2.4,4.0 ,0.61 ,0.583,1.4 ,1.7 ,0.844,0.9,3.1 ,4.0 ,1.8 ,1.4,0.6,1.0,2.2,9.1
81 ,Miles Bridges           ,SF   ,21.0,CHO,65.0,64.0,30.7,4.9 ,11.6,0.424,1.5,4.6 ,0.33 ,3.4,7.0 ,0.486,0.489,1.6 ,2.0 ,0.809,1.4,4.2 ,5.6 ,1.8 ,0.6,0.7,1.5,2.0,13.0
82 ,Oshae Brissett          ,SF   ,21.0,TOR,19.0,0.0 ,7.1 ,0.7 ,1.9 ,0.361,0.2,0.8 ,0.2  ,0.5,1.1 ,0.476,0.403,0.4 ,0.5 ,0.8  ,0.5,0.9 ,1.4 ,0.4 ,0.2,0.1,0.4,0.9,1.9
83 ,Ryan Broekhoff          ,SF   ,29.0,DAL,17.0,1.0 ,10.6,1.3 ,3.5 ,0.373,1.2,3.0 ,0.392,0.1,0.5 ,0.25 ,0.542,0.4 ,0.5 ,0.875,0.3,2.2 ,2.5 ,0.6 ,0.3,0.2,0.4,0.9,4.2
84 ,Malcolm Brogdon         ,PG   ,27.0,IND,54.0,54.0,30.9,6.0 ,13.8,0.438,1.4,4.3 ,0.326,4.6,9.5 ,0.488,0.489,3.1 ,3.4 ,0.892,0.9,4.0 ,4.9 ,7.1 ,0.6,0.2,2.4,1.8,16.5
85 ,Dillon Brooks           ,SG   ,24.0,MEM,73.0,73.0,28.9,6.0 ,14.6,0.407,2.0,5.6 ,0.358,3.9,9.0 ,0.438,0.476,2.2 ,2.8 ,0.808,0.9,2.4 ,3.3 ,2.1 ,0.9,0.4,1.7,3.8,16.2
86 ,Bruce Brown             ,PG   ,23.0,DET,58.0,43.0,28.2,3.4 ,7.7 ,0.443,0.6,1.7 ,0.344,2.8,6.1 ,0.47 ,0.48 ,1.5 ,2.1 ,0.739,1.1,3.7 ,4.7 ,4.0 ,1.1,0.5,1.7,2.8,8.9
87 ,Charlie Brown Jr.       ,SG   ,22.0,ATL,10.0,0.0 ,4.0 ,0.6 ,1.9 ,0.316,0.3,0.9 ,0.333,0.3,1.0 ,0.3  ,0.395,0.5 ,0.5 ,1.0  ,0.2,0.2 ,0.4 ,0.2 ,0.2,0.2,0.3,0.3,2.0
88 ,Jaylen Brown            ,SG   ,23.0,BOS,57.0,57.0,33.9,7.5 ,15.6,0.481,2.3,5.9 ,0.382,5.2,9.6 ,0.543,0.554,3.1 ,4.3 ,0.724,1.1,5.3 ,6.4 ,2.1 ,1.1,0.4,2.2,2.9,20.3
90 ,Sterling Brown          ,SF   ,24.0,MIL,52.0,1.0 ,14.8,1.8 ,4.9 ,0.371,0.8,2.6 ,0.324,1.0,2.3 ,0.425,0.457,0.6 ,0.8 ,0.8  ,0.6,2.9 ,3.5 ,1.0 ,0.6,0.1,0.8,1.0,5.1
91 ,Troy Brown Jr.          ,SF   ,20.0,WAS,69.0,22.0,25.8,4.0 ,9.0 ,0.439,0.9,2.6 ,0.341,3.1,6.4 ,0.479,0.488,1.6 ,2.0 ,0.784,1.1,4.4 ,5.6 ,2.6 ,1.2,0.1,1.1,1.9,10.4
92 ,Jalen Brunson           ,PG   ,23.0,DAL,57.0,16.0,17.9,3.2 ,6.8 ,0.466,0.8,2.1 ,0.358,2.4,4.7 ,0.515,0.522,1.1 ,1.3 ,0.813,0.4,2.0 ,2.4 ,3.3 ,0.4,0.1,1.2,1.3,8.2
93 ,Thomas Bryant           ,C    ,22.0,WAS,46.0,36.0,24.9,5.3 ,9.1 ,0.581,0.8,2.0 ,0.407,4.5,7.1 ,0.63 ,0.626,1.9 ,2.5 ,0.741,2.1,5.1 ,7.2 ,1.8 ,0.5,1.1,1.2,2.2,13.2
94 ,Reggie Bullock          ,SG   ,28.0,NYK,29.0,19.0,23.6,3.1 ,7.7 ,0.402,1.3,3.8 ,0.333,1.8,3.9 ,0.469,0.484,0.6 ,0.7 ,0.81 ,0.4,1.9 ,2.3 ,1.4 ,0.9,0.1,0.7,1.9,8.1
95 ,Trey Burke              ,PG   ,27.0,TOT,33.0,1.0 ,15.8,2.8 ,6.3 ,0.45 ,1.0,2.3 ,0.427,1.9,4.1 ,0.463,0.526,0.7 ,0.9 ,0.793,0.5,1.0 ,1.5 ,2.5 ,0.5,0.1,0.6,1.0,7.4
98 ,Alec Burks              ,SF-SG,28.0,TOT,66.0,19.0,26.6,4.9 ,11.6,0.418,1.8,4.6 ,0.385,3.1,7.1 ,0.439,0.493,3.6 ,4.0 ,0.887,0.7,3.5 ,4.3 ,2.9 ,0.9,0.3,1.4,1.9,15.0
102,Deonte Burton           ,SF   ,26.0,OKC,39.0,0.0 ,9.1 ,1.1 ,3.2 ,0.344,0.3,1.4 ,0.189,0.8,1.8 ,0.458,0.384,0.2 ,0.4 ,0.571,0.2,1.3 ,1.5 ,0.4 ,0.2,0.3,0.5,0.9,2.7
103,Jimmy Butler            ,SF   ,30.0,MIA,58.0,58.0,33.8,5.9 ,13.1,0.455,0.5,2.1 ,0.244,5.4,11.0,0.495,0.474,7.6 ,9.1 ,0.834,1.8,4.8 ,6.7 ,6.0 ,1.8,0.6,2.2,1.4,19.9
104,Bruno Caboclo           ,C    ,24.0,TOT,30.0,0.0 ,8.1 ,1.3 ,3.0 ,0.427,0.2,1.1 ,0.182,1.1,1.9 ,0.571,0.461,0.3 ,0.3 ,0.889,0.8,1.2 ,2.0 ,0.4 ,0.5,0.6,0.4,1.0,3.0
108,Kentavious Caldwell-Pope,SG   ,26.0,LAL,69.0,26.0,25.5,3.4 ,7.3 ,0.467,1.3,3.5 ,0.385,2.1,3.9 ,0.541,0.558,1.1 ,1.5 ,0.775,0.6,1.5 ,2.1 ,1.6 ,0.8,0.2,0.9,1.9,9.3
109,Vlatko Čančar           ,PF   ,22.0,DEN,14.0,0.0 ,3.2 ,0.4 ,1.1 ,0.4  ,0.1,0.4 ,0.167,0.4,0.6 ,0.556,0.433,0.3 ,0.3 ,1.0  ,0.4,0.4 ,0.7 ,0.2 ,0.1,0.1,0.2,0.5,1.2
111,DeMarre Carroll         ,SF-C ,33.0,TOT,24.0,0.0 ,12.1,1.0 ,2.8 ,0.379,0.3,1.4 ,0.242,0.7,1.4 ,0.515,0.439,1.2 ,1.8 ,0.69 ,0.5,1.8 ,2.3 ,1.0 ,0.3,0.2,0.7,1.3,3.6
114,Jevon Carter            ,PG   ,24.0,PHO,58.0,2.0 ,16.3,1.7 ,4.2 ,0.416,1.1,2.5 ,0.425,0.7,1.7 ,0.402,0.543,0.4 ,0.5 ,0.852,0.5,1.5 ,2.0 ,1.4 ,0.8,0.3,0.6,1.5,4.9
115,Vince Carter            ,PF   ,43.0,ATL,60.0,0.0 ,14.6,1.8 ,5.1 ,0.352,1.0,3.4 ,0.302,0.8,1.7 ,0.451,0.452,0.4 ,0.5 ,0.793,0.3,1.8 ,2.1 ,0.8 ,0.4,0.4,0.6,1.5,5.0
116,Wendell Carter Jr.      ,C    ,20.0,CHI,43.0,43.0,29.2,4.3 ,8.0 ,0.534,0.1,0.7 ,0.207,4.1,7.3 ,0.564,0.542,2.6 ,3.5 ,0.737,3.2,6.2 ,9.4 ,1.2 ,0.8,0.8,1.7,3.8,11.3
117,Michael Carter-Williams ,SG   ,28.0,ORL,45.0,0.0 ,18.5,2.5 ,5.8 ,0.427,0.5,1.7 ,0.293,2.0,4.1 ,0.481,0.469,1.8 ,2.1 ,0.832,1.0,2.2 ,3.3 ,2.4 ,1.1,0.5,1.2,1.9,7.2
118,Alex Caruso             ,PG   ,25.0,LAL,64.0,2.0 ,18.4,1.9 ,4.5 ,0.412,0.6,1.9 ,0.333,1.3,2.7 ,0.468,0.481,1.1 ,1.5 ,0.734,0.3,1.7 ,1.9 ,1.9 ,1.1,0.3,0.8,1.5,5.5
119,Willie Cauley-Stein     ,C    ,26.0,TOT,54.0,39.0,20.3,3.2 ,5.6 ,0.579,0.0,0.0 ,0.0  ,3.2,5.6 ,0.581,0.579,0.7 ,1.2 ,0.606,1.6,4.3 ,5.8 ,1.3 ,0.9,1.1,0.7,2.2,7.2
123,Wilson Chandler         ,PF   ,32.0,BRK,35.0,3.0 ,21.0,2.1 ,5.2 ,0.404,1.1,3.5 ,0.306,1.1,1.8 ,0.597,0.505,0.6 ,0.7 ,0.87 ,0.3,3.8 ,4.1 ,1.1 ,0.5,0.3,1.0,2.3,5.9
124,Joe Chealey             ,PG   ,24.0,CHO,4.0 ,0.0 ,8.3 ,0.0 ,1.8 ,0.0  ,0.0,1.0 ,0.0  ,0.0,0.8 ,0.0  ,0.0  ,0.5 ,0.5 ,1.0  ,0.0,0.0 ,0.0 ,0.3 ,1.0,0.0,0.5,0.5,0.5
126,Chris Chiozza           ,PG   ,24.0,TOT,28.0,2.0 ,14.3,2.0 ,5.0 ,0.393,1.0,2.6 ,0.375,1.0,2.4 ,0.412,0.489,0.2 ,0.2 ,1.0  ,0.3,1.6 ,1.9 ,3.0 ,0.8,0.1,1.1,1.3,5.1
129,Marquese Chriss         ,PF   ,22.0,GSW,59.0,21.0,20.3,3.6 ,6.5 ,0.545,0.1,0.7 ,0.205,3.4,5.9 ,0.584,0.556,2.0 ,2.6 ,0.769,1.9,4.3 ,6.2 ,1.9 ,0.7,1.1,1.3,2.1,9.3
131,Gary Clark              ,SF-PF,25.0,TOT,42.0,5.0 ,13.5,1.3 ,3.2 ,0.406,0.9,2.6 ,0.351,0.4,0.5 ,0.682,0.553,0.2 ,0.2 ,0.9  ,0.9,1.7 ,2.6 ,0.4 ,0.1,0.5,0.2,1.1,3.7
134,Brandon Clarke          ,PF   ,23.0,MEM,58.0,4.0 ,22.4,5.1 ,8.3 ,0.618,0.4,1.1 ,0.359,4.7,7.2 ,0.658,0.642,1.5 ,1.9 ,0.759,1.6,4.4 ,5.9 ,1.4 ,0.6,0.8,0.9,1.7,12.1
135,Jordan Clarkson         ,SG   ,27.0,TOT,71.0,2.0 ,24.0,5.5 ,12.2,0.454,2.1,5.8 ,0.368,3.4,6.4 ,0.533,0.542,1.9 ,2.3 ,0.836,0.7,1.9 ,2.6 ,1.9 ,0.6,0.2,1.4,1.5,15.2
138,Nic Claxton             ,C    ,20.0,BRK,15.0,0.0 ,12.5,1.8 ,3.2 ,0.563,0.1,0.5 ,0.143,1.7,2.7 ,0.634,0.573,0.7 ,1.4 ,0.524,1.3,1.7 ,2.9 ,1.1 ,0.1,0.5,0.6,0.9,4.4
139,Chris Clemons           ,SG   ,22.0,HOU,33.0,0.0 ,8.8 ,1.7 ,4.3 ,0.401,1.1,3.2 ,0.346,0.6,1.1 ,0.571,0.532,0.3 ,0.3 ,0.909,0.1,0.8 ,0.9 ,0.8 ,0.3,0.2,0.6,0.8,4.9
140,Antonius Cleveland      ,SG   ,25.0,DAL,11.0,0.0 ,4.2 ,0.4 ,1.3 ,0.286,0.0,0.3 ,0.0  ,0.4,1.0 ,0.364,0.286,0.3 ,0.5 ,0.6  ,0.2,0.5 ,0.6 ,0.1 ,0.1,0.3,0.2,0.7,1.0
141,Amir Coffey             ,SG   ,22.0,LAC,18.0,1.0 ,8.8 ,1.3 ,3.0 ,0.426,0.3,1.1 ,0.316,0.9,1.9 ,0.486,0.481,0.3 ,0.6 ,0.545,0.2,0.7 ,0.9 ,0.8 ,0.3,0.1,0.4,1.1,3.2
142,John Collins            ,PF   ,22.0,ATL,41.0,41.0,33.2,8.6 ,14.8,0.583,1.4,3.6 ,0.401,7.2,11.2,0.642,0.632,2.9 ,3.7 ,0.8  ,2.8,7.3 ,10.1,1.5 ,0.8,1.6,1.8,3.4,21.6
143,Zach Collins            ,PF   ,22.0,POR,11.0,11.0,26.4,2.9 ,6.2 ,0.471,0.6,1.7 ,0.368,2.3,4.5 ,0.51 ,0.522,0.5 ,0.7 ,0.75 ,2.3,4.0 ,6.3 ,1.5 ,0.5,0.5,1.3,3.3,7.0
144,Mike Conley             ,PG   ,32.0,UTA,47.0,41.0,29.0,4.9 ,12.1,0.409,2.0,5.4 ,0.375,2.9,6.6 ,0.437,0.494,2.4 ,3.0 ,0.827,0.7,2.5 ,3.2 ,4.4 ,0.8,0.1,2.0,2.2,14.4
145,Pat Connaughton         ,SG   ,27.0,MIL,67.0,4.0 ,18.6,2.0 ,4.5 ,0.455,0.8,2.5 ,0.331,1.2,2.0 ,0.607,0.547,0.5 ,0.6 ,0.775,0.9,3.3 ,4.2 ,1.6 ,0.4,0.5,0.8,1.0,5.4
146,Quinn Cook              ,PG   ,26.0,LAL,44.0,1.0 ,11.5,2.1 ,4.9 ,0.425,0.7,1.9 ,0.365,1.4,2.9 ,0.465,0.498,0.3 ,0.3 ,0.786,0.3,0.9 ,1.2 ,1.1 ,0.3,0.0,0.8,0.6,5.1
150,Robert Covington        ,PF-C ,29.0,TOT,70.0,68.0,30.5,4.4 ,10.3,0.422,2.3,6.9 ,0.335,2.1,3.5 ,0.593,0.533,1.4 ,1.8 ,0.798,0.9,5.7 ,6.6 ,1.3 ,1.6,1.3,1.5,3.1,12.4
153,Allen Crabbe            ,SG-SF,27.0,TOT,37.0,1.0 ,17.6,1.7 ,4.8 ,0.356,1.0,3.2 ,0.303,0.7,1.6 ,0.466,0.458,0.3 ,0.4 ,0.714,0.3,1.8 ,2.1 ,0.9 ,0.4,0.1,0.5,1.3,4.6
156,Torrey Craig            ,SF   ,29.0,DEN,58.0,27.0,18.5,2.1 ,4.6 ,0.461,0.8,2.4 ,0.326,1.4,2.3 ,0.603,0.545,0.4 ,0.6 ,0.611,1.1,2.2 ,3.3 ,0.8 ,0.4,0.6,0.4,2.3,5.4
158,Jae Crowder             ,SF-PF,29.0,TOT,65.0,53.0,28.8,3.5 ,8.7 ,0.401,2.1,6.1 ,0.343,1.4,2.6 ,0.538,0.521,1.5 ,1.9 ,0.776,0.8,5.1 ,5.9 ,2.5 ,1.1,0.4,1.1,2.2,10.5
161,Jarrett Culver          ,SG   ,20.0,MIN,63.0,35.0,23.9,3.7 ,9.0 ,0.404,1.0,3.5 ,0.299,2.6,5.5 ,0.471,0.462,0.9 ,1.9 ,0.462,1.1,2.3 ,3.4 ,1.7 ,0.9,0.6,1.3,2.0,9.2
162,Seth Curry              ,SG   ,29.0,DAL,64.0,25.0,24.6,4.4 ,9.0 ,0.495,2.3,5.0 ,0.452,2.2,4.0 ,0.549,0.621,1.3 ,1.5 ,0.825,0.4,1.8 ,2.3 ,1.9 ,0.6,0.1,1.0,1.8,12.4
164,Stephen Curry           ,PG   ,31.0,GSW,5.0 ,5.0 ,27.8,6.6 ,16.4,0.402,2.4,9.8 ,0.245,4.2,6.6 ,0.636,0.476,5.2 ,5.2 ,1.0  ,0.8,4.4 ,5.2 ,6.6 ,1.0,0.4,3.2,2.2,20.8
165,Troy Daniels            ,SG   ,28.0,TOT,47.0,0.0 ,11.3,1.5 ,4.0 ,0.387,1.0,2.8 ,0.348,0.6,1.1 ,0.481,0.511,0.2 ,0.3 ,0.625,0.3,0.9 ,1.1 ,0.4 ,0.2,0.1,0.3,0.8,4.3
